1	-1	-1	7	0	0	833	1	0	15	200	0	200	0	0	0	0	-29	-24	0	0	0	0	-1	-1	0	0	1	0	0	0	1	0	26	1752	16	200	0	-200	1	1	1	书页
2	-1	-1	7	0	0	848	1	0	10	200	0	200	0	0	0	0	0	0	0	0	0	1	-1	-1	0	0	1	0	0	0	0	0	-1	0	1	200	0	0	0	0	0	石中火精
3	7	-1	-1	1388	0	848	15	0	10	200	0	200	-10	-25	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	木质盾牌
4	7	-1	-1	1408	0	848	15	0	10	200	0	200	-10	-25	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	白坚木盾
5	7	-1	-1	1428	0	848	15	0	10	200	0	200	-10	-25	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	青铜战盾
9	7	-1	-1	1328	0	848	15	0	10	200	0	200	-105	-40	0	0	0	0	0	0	0	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	火焱金盾
10	7	-1	-1	1348	0	848	15	0	10	200	0	200	-105	-40	0	0	0	0	0	0	0	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	冰晶炎盾
11	7	-1	-1	1368	0	848	15	0	10	200	0	200	-105	-40	0	0	0	0	0	0	0	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	防御之盾
6	7	-1	-1	1268	0	848	15	0	10	200	0	200	-105	-40	0	0	0	0	0	0	0	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	阿尔戈斯盾
7	7	-1	-1	1288	0	848	15	0	10	200	0	200	-105	-40	0	0	0	0	0	0	0	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	大地守护之盾
8	7	-1	-1	1308	0	848	15	0	10	200	0	200	-105	-40	0	0	0	0	0	0	0	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	紫晶神盾
12	7	-1	-1	1623	0	848	10	0	10	200	0	200	-100	-55	0	0	0	0	0	0	0	1	-1	-1	0	0	1	0	0	0	0	0	-1	0	1	200	0	0	0	0	0	烈焰神盾
200	31	-1	-1	0	0	848	15	0	10	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	斩马刀
201	33	-1	-1	20	0	0	9	0	1	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	极品布衣
202	31	-1	-1	20	0	848	12	0	10	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	海魂
203	30	-1	-1	690	0	848	10	0	10	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	赤血【极品】
204	33	-1	-1	0	0	0	15	0	1	50	0	200	1	-3	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	轻型战甲
205	31	-1	-1	50	0	848	20	0	10	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	炼狱
206	31	-1	-1	70	0	848	12	0	10	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	魔杖
207	31	-1	-1	90	0	848	12	0	10	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	无极棍
208	31	-1	-1	110	0	848	12	0	10	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	裁决之杖
209	31	-1	-1	130	0	848	12	0	10	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	骨玉权杖
210	31	-1	-1	150	0	848	12	0	10	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	九纹剑
211	33	-1	-1	30	0	848	15	0	10	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	战神盔甲
212	33	-1	-1	50	0	848	15	0	10	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	魔力法袍
213	33	-1	-1	70	0	848	15	0	10	100	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	200	0	0	0	0	0	九幽道袍
