8	26	-1	26	890	0	700	10	0	100	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	0	0	0	30	620	24	100	0	-130	1	0	0	蓝光
9	-1	-1	26	0	0	700	1	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	0	0	0	30	644	24	100	0	-130	1	0	0	粉光
10	-1	-1	26	0	0	700	1	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	30	668	24	100	0	-130	1	0	0	金光
11	-1	-1	26	0	0	700	1	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	0	0	0	30	692	24	100	0	-130	1	0	0	红光
12	26	-1	26	700	0	700	10	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	0	0	0	30	668	24	100	0	-130	1	0	0	闪光
25	37	-1	26	0	0	700	10	0	10	200	0	200	1	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	100	0	0	1	0	0	爆率腰牌(1.1)
26	37	-1	26	10	0	700	10	0	10	200	0	200	1	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	100	0	0	1	0	0	爆率腰牌(1.2)
27	37	-1	26	20	0	700	10	0	10	200	0	200	1	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	100	0	0	1	0	0	爆率腰牌(1.3)
28	37	-1	26	30	0	700	10	0	10	200	0	200	1	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	100	0	0	1	0	0	爆率腰牌(1.4)
29	37	-1	26	40	0	700	10	0	10	200	0	200	1	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	100	0	0	1	0	0	爆率腰牌(1.5)
30	37	-1	26	50	0	700	10	0	10	200	0	200	1	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	100	0	0	1	0	0	爆率腰牌(1.6)
31	37	-1	26	60	0	700	10	0	10	200	0	200	1	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	100	0	0	1	0	0	爆率腰牌(1.7)
32	37	-1	26	70	0	700	10	0	10	200	0	200	1	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	100	0	0	1	0	0	爆率腰牌(1.8)
33	37	-1	26	80	0	700	10	0	10	200	0	200	1	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	100	0	0	1	0	0	爆率腰牌(1.9)
34	37	-1	26	90	0	700	10	0	10	200	0	200	1	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	100	0	0	1	0	0	爆率腰牌(2.0)
36	24	24	26	260	310	720	14	0	10	100	0	200	74	20	0	0	0	0	0	0	0	1	-1	-1	0	0	1	0	0	0	0	0	30	668	24	200	0	-130	1	0	0	沉默之刃
37	24	24	26	160	3910	720	14	0	10	200	0	200	75	30	0	0	0	0	0	0	0	1	-1	-1	0	0	1	0	0	0	0	0	30	668	24	200	0	-130	1	0	0	沉默战甲
38	24	24	26	180	3910	720	14	0	10	200	0	200	75	30	0	0	0	0	0	0	0	1	-1	-1	0	0	1	0	0	0	0	0	30	668	24	200	0	-130	1	0	0	沉默战袍
39	37	-1	26	160	0	720	10	0	10	200	0	200	-37	-120	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	30	668	24	200	0	-130	1	0	0	光芒圣剑
40	37	-1	26	100	0	720	20	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	30	668	24	200	0	-130	1	0	0	精灵战刀
41	37	-1	26	120	0	720	20	0	10	200	0	200	1	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	30	668	24	200	0	-130	1	0	0	精灵圣甲
42	37	-1	26	140	0	720	20	0	10	200	0	200	1	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	30	668	24	200	0	-130	1	0	0	精灵圣袍
43	24	-1	26	7520	0	720	10	0	10	200	0	200	20	11	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	30	668	24	200	0	-130	1	0	0	勇士护盾
44	24	-1	26	7510	0	690	10	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	30	668	24	200	0	-130	1	0	0	破馆珍剑
45	24	-1	26	7510	0	690	10	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	30	668	24	200	0	-130	1	0	0	光子剑
46	37	-1	26	510	0	690	15	0	10	200	0	200	-220	-230	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	30	668	24	200	0	-130	1	0	0	破败王者之刃
52	37	-1	26	190	0	690	18	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	30	668	24	200	0	-130	1	0	0	风雷剑
54	37	-1	26	210	0	690	20	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	30	668	24	200	0	-130	1	0	0	天龙羽衣(男)
2	-1	-1	26	0	0	700	1	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	0	0	0	30	620	24	100	0	-130	1	0	0	红光
1	26	-1	26	880	0	700	10	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	0	0	0	30	620	24	100	0	-130	1	0	0	红光
55	37	-1	26	240	0	690	20	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	30	668	24	200	0	-130	1	0	0	天龙羽衣(女)
57	37	-1	26	580	0	700	15	0	10	200	0	200	0	0	0	0	0	0	0	0	1	1	-1	-1	0	0	1	0	0	1	0	0	-1	0	1	100	0	0	1	0	0	无双·之刃
